,Time,Time (s),Distance [m],Logger Temperature [癈],External Voltage [V],Channel01 [bar],Channel02 [bar],InlineAcc [g],LateralAcc [g],VerticalAcc [g],RollRate [deg/s],PitchRate [deg/s],YawRate [deg/s],RPM [rpm],Speed [km/h],TPS [%],TPS_2 [%],ACCY [g],Brake_press_F [bar],Brake_press_R [bar],Fuel_press [bar],Gear [gear],Mapping [#],PPS [%],Speed_fl [km/h],Speed_fr [km/h],Speed_rl [km/h],Speed_rr [km/h],Water_temp [癈],Steer_angle [deg],Fuel_tank [#],GPS_Speed [km/h],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [癩,GPS_Longitude [癩,GPS_Elevation [cm]
,,6.94,321.19,41.015,14.214,1.141,-1.667,0.112,-1.168,-1.175,-0.766,-3.664,13.743,3479.461,0,17.729,17.794,-2.911,1.545,1.539,0,5,3,0,130.138,128.293,128.815,127.718,88,3,64799.332,129.593,11,1.204,-0.217,1.816,-78.948,18.627,8.107,1.33,0.18,31.33664967,121.2169817,8.13
,,6.96,321.91,41.014,14.213,1.141,-1.667,0.118,-1.155,-1.156,-1.528,-2.959,12.992,3474.912,0,17.727,17.782,-2.911,1.545,1.534,0,5,3,0,129.929,128.189,128.632,127.596,88,3,64799.332,129.453,11,1.195,-0.215,1.808,-78.618,18.494,8.134,1.33,0.18,31.33665113,121.2169743,8.15
,,6.98,322.62,41.013,14.212,1.141,-1.667,0.126,-1.141,-1.139,-2.212,-2.366,12.386,3470.362,0,17.725,17.77,-2.911,1.545,1.528,0,5,3,0,129.721,128.085,128.448,127.474,88,3,64799.332,129.313,11,1.185,-0.214,1.8,-78.288,18.361,8.161,1.33,0.18,31.33665264,121.2169669,8.18
,,7,323.34,41.012,14.211,1.14,-1.667,0.134,-1.125,-1.129,-2.73,-1.872,12.008,3465.813,0,17.723,17.758,-2.911,1.545,1.523,0,5,3,0,129.513,127.98,128.265,127.352,88,3,64799.332,129.173,11,1.175,-0.212,1.792,-77.958,18.228,8.188,1.33,0.18,31.33665414,121.2169594,8.21
,,7.02,324.05,41.011,14.21,1.14,-1.667,0.145,-1.106,-1.125,-2.941,-1.57,11.878,3461.264,0,17.72,17.746,-2.911,1.545,1.517,0,5,3,0,129.305,127.876,128.081,127.23,88,3,64799.332,129.033,11,1.166,-0.21,1.784,-77.628,18.095,8.215,1.33,0.18,31.33665569,121.2169522,8.24
,,7.04,324.77,41.01,14.209,1.14,-1.666,0.155,-1.079,-1.116,-2.757,-1.709,11.97,3456.742,0,17.717,17.733,-2.911,1.554,1.518,0,5,3,0,129.101,127.767,127.899,127.105,88,3,64799.012,128.893,11,1.156,-0.208,1.776,-77.298,17.96,8.243,1.33,0.18,31.33665726,121.216945,8.26
,,7.06,325.48,41.009,14.208,1.139,-1.667,0.158,-1.049,-1.089,-2.239,-2.2,12.196,3452.746,0,17.69,17.708,-2.912,1.741,1.636,0,5,3,0,128.974,127.58,127.735,126.932,88,3,64792.617,128.753,11,1.143,-0.208,1.763,-76.97,17.776,8.273,1.33,0.18,31.33665883,121.2169379,8.29
,,7.08,326.19,41.008,14.207,1.137,-1.668,0.157,-1.027,-1.05,-1.794,-1.982,12.693,3448.75,0,17.663,17.683,-2.912,1.927,1.753,0,5,3,0,128.848,127.392,127.571,126.759,88,3,64786.219,128.613,11,1.13,-0.207,1.751,-76.643,17.593,8.304,1.33,0.18,31.33666046,121.2169308,8.32
,,7.1,326.91,41.007,14.205,1.138,-1.668,0.166,-1.02,-1.055,-1.705,-1.285,12.961,3444.754,0,17.636,17.658,-2.913,2.114,1.87,0,5,3,0,128.721,127.204,127.408,126.586,88,3,64779.82,128.473,11,1.117,-0.206,1.738,-76.315,17.41,8.335,1.33,0.18,31.33666217,121.2169236,8.35
,,7.12,327.62,41.006,14.204,1.139,-1.667,0.175,-1.022,-1.051,-1.46,-1.029,13.293,3440.758,0,17.609,17.633,-2.914,2.301,1.988,0,5,3,0,128.595,127.017,127.244,126.413,88,3,64773.426,128.333,11,1.105,-0.206,1.725,-75.987,17.226,8.365,1.33,0.18,31.33666387,121.2169164,8.39
,,7.14,328.33,41.005,14.203,1.141,-1.667,0.18,-1.022,-1.041,-1.404,-1.174,13.691,3436.716,0,17.582,17.609,-2.914,2.516,2.123,0,5,3,0,128.465,126.825,127.082,126.238,87.993,3,64767.348,128.192,10.99,1.092,-0.205,1.713,-75.659,17.041,8.396,1.33,0.18,31.3366656,121.2169092,8.42
,,7.16,329.04,41.004,14.202,1.137,-1.667,0.183,-1.021,-1.032,-1.539,-1.278,14.084,3431.819,0,17.566,17.609,-2.914,3.26,2.607,0,5,3,0,128.275,126.562,126.951,126.01,87.862,3,64767.348,128.032,10.79,1.077,-0.206,1.703,-75.322,16.811,8.427,1.33,0.18,31.3366674,121.2169021,8.45
,,7.18,329.75,41.003,14.201,1.134,-1.668,0.187,-1.025,-1.032,-1.654,-1.077,14.376,3426.921,0,17.549,17.609,-2.915,4.004,3.091,0,5,3,0,128.085,126.299,126.82,125.782,87.731,3,64767.348,127.872,10.59,1.062,-0.206,1.692,-74.985,16.582,8.458,1.33,0.18,31.3366692,121.216895,8.48
,,7.2,330.45,41.002,14.2,1.134,-1.668,0.196,-1.033,-1.041,-1.689,-0.633,14.56,3422.023,0,17.532,17.609,-2.915,4.749,3.575,0,5,3,0,127.895,126.036,126.69,125.555,87.6,3,64767.348,127.712,10.39,1.047,-0.207,1.682,-74.648,16.353,8.489,1.33,0.18,31.33667103,121.2168878,8.51
,,7.22,331.2,41.001,14.199,1.136,-1.667,0.211,-1.037,-1.049,-1.433,-0.188,14.694,3416.88,0,17.515,17.609,-2.916,5.531,4.083,0,5,3,0,127.696,125.76,126.552,125.316,87.462,3,64767.348,127.544,10.18,1.031,-0.207,1.671,-74.295,16.112,8.522,1.33,0.18,31.33667305,121.2168803,8.54
,,7.24,331.9,41,14.199,1.137,-1.667,0.227,-1.034,-1.04,-0.964,-0.017,14.862,3411.622,0,17.5,17.609,-2.916,6.294,4.586,0,5,3,0,127.498,125.479,126.413,125.085,87.337,3,64769.906,127.386,10,1.016,-0.208,1.661,-73.957,15.885,8.553,1.33,0.18,31.33667497,121.2168731,8.58
,,7.26,332.61,41,14.2,1.136,-1.667,0.245,-1.025,-1.008,-0.663,-0.168,15.193,3403.117,0,17.495,17.602,-2.916,7.225,5.26,0,5,3,0,127.227,125.038,126.201,124.83,87.268,3,64795.496,127.246,10,1.002,-0.21,1.654,-73.618,15.669,8.579,1.33,0.18,31.33667689,121.216866,8.61
,,7.28,333.31,41,14.202,1.135,-1.668,0.254,-1.014,-0.983,-0.748,-0.281,15.4,3394.613,0,17.491,17.596,-2.916,8.156,5.934,0,5,3,0,126.957,124.597,125.988,124.574,87.2,3,64821.082,127.106,10,0.988,-0.211,1.647,-73.279,15.454,8.605,1.33,0.18,31.33667883,121.2168591,8.63
,,7.3,334.02,40.999,14.204,1.134,-1.668,0.261,-1,-0.955,-0.913,-0.259,15.487,3386.108,0,17.487,17.59,-2.916,9.087,6.609,0,5,3,0,126.686,124.156,125.775,124.318,87.131,3,64846.672,126.966,10,0.974,-0.213,1.64,-72.94,15.238,8.631,1.33,0.18,31.33668078,121.2168522,8.66
,,7.32,334.72,40.999,14.205,1.133,-1.667,0.266,-0.984,-0.92,-1.147,0.003,15.387,3377.604,0,17.483,17.584,-2.916,10.018,7.283,0,5,3,0,126.416,123.714,125.563,124.063,87.062,3,64872.258,126.826,10,0.96,-0.215,1.634,-72.601,15.023,8.658,1.33,0.18,31.33668272,121.2168453,8.68
,,7.34,335.42,40.999,14.207,1.133,-1.667,0.274,-0.969,-0.883,-1.595,0.727,15.12,3368.941,0,17.476,17.574,-2.917,10.931,7.947,0,5,3,0,126.138,123.268,125.331,123.789,87,3,64895.289,126.682,10,0.946,-0.217,1.627,-72.261,14.815,8.683,1.33,0.18,31.33668477,121.2168384,8.71
,,7.36,336.12,40.999,14.209,1.132,-1.667,0.293,-0.959,-0.859,-2.253,1.957,14.823,3358.859,0,17.453,17.538,-2.917,11.675,8.516,0,5,3,0,125.799,122.778,124.933,123.356,87,3,64895.289,126.502,10,0.937,-0.222,1.626,-71.922,14.673,8.703,1.33,0.182,31.33668682,121.2168314,8.73
,,7.38,336.82,40.999,14.211,1.132,-1.667,0.322,-0.954,-0.855,-2.786,3.211,14.682,3348.776,0,17.429,17.502,-2.918,12.419,9.085,0,5,3,0,125.46,122.287,124.534,122.922,87,3,64895.289,126.322,10,0.928,-0.227,1.625,-71.583,14.531,8.722,1.33,0.184,31.33668887,121.2168245,8.75
,,7.4,337.52,40.999,14.212,1.13,-1.667,0.352,-0.956,-0.865,-2.861,3.922,14.811,3338.694,0,17.406,17.466,-2.918,13.164,9.653,0,5,3,0,125.121,121.797,124.136,122.488,87,3,64895.289,126.142,10,0.919,-0.232,1.624,-71.244,14.388,8.742,1.33,0.186,31.33669099,121.2168176,8.77
,,7.42,338.22,40.998,14.214,1.128,-1.667,0.376,-0.969,-0.886,-2.453,3.921,15.239,3328.611,0,17.382,17.43,-2.918,13.908,10.222,0,5,3,0,124.782,121.306,123.737,122.054,87,3,64895.289,125.962,10,0.91,-0.237,1.623,-70.905,14.246,8.761,1.33,0.188,31.33669312,121.2168107,8.79
,,7.44,338.92,40.998,14.216,1.126,-1.667,0.4,-0.991,-0.917,-1.357,3.045,16.132,3318.592,0,17.359,17.394,-2.919,14.613,10.762,0,5,3,0,124.455,120.838,123.351,121.625,87,3,64894.008,125.786,10,0.903,-0.243,1.622,-70.566,14.125,8.78,1.33,0.19,31.33669524,121.2168039,8.8
,,7.46,339.61,40.998,14.217,1.128,-1.667,0.406,-1.021,-0.932,-0.41,2.254,16.832,3309.145,0,17.334,17.367,-2.92,14.965,11.042,0,5,3,0,124.236,120.571,123.085,121.233,87,3,64881.215,125.646,10,0.906,-0.256,1.62,-70.226,14.189,8.794,1.334,0.192,31.33669745,121.216797,8.82
,,7.48,340.31,40.998,14.219,1.129,-1.667,0.415,-1.051,-0.965,0.268,1.92,17.495,3299.698,0,17.31,17.339,-2.92,15.316,11.322,0,5,3,0,124.016,120.305,122.818,120.84,87,3,64868.422,125.506,10,0.908,-0.269,1.619,-69.887,14.253,8.807,1.338,0.194,31.33669969,121.2167901,8.83
,,7.5,341,40.998,14.221,1.129,-1.667,0.427,-1.073,-1.005,1.023,1.426,18.058,3290.251,0,17.286,17.311,-2.921,15.668,11.603,0,5,3,0,123.796,120.038,122.552,120.448,87,3,64855.629,125.366,10,0.911,-0.281,1.618,-69.548,14.317,8.821,1.342,0.196,31.33670193,121.2167832,8.85
,,7.52,341.73,40.998,14.223,1.127,-1.667,0.426,-1.081,-1.005,2.144,-0.014,18.467,3280.331,0,17.26,17.282,-2.922,16.037,11.897,0,5,3,0,123.566,119.758,122.272,120.036,87,3,64842.195,125.219,10,0.914,-0.295,1.617,-69.192,14.385,8.835,1.347,0.198,31.33670429,121.2167761,8.86
,,7.54,342.43,40.997,14.224,1.125,-1.667,0.407,-1.082,-0.963,2.788,-1.506,18.628,3271.161,0,17.237,17.256,-2.923,16.329,12.145,0,5,3,0,123.314,119.362,121.988,119.658,87,3,64833.238,125.064,10,0.918,-0.308,1.615,-68.854,14.476,8.848,1.35,0.2,31.33670653,121.2167696,8.87
,,7.56,343.11,40.997,14.226,1.124,-1.667,0.386,-1.081,-0.918,2.301,-1.836,18.51,3263.558,0,17.223,17.243,-2.923,16.285,12.208,0,5,3,0,122.881,118.231,121.605,119.362,87,3,64846.031,124.824,10,0.931,-0.324,1.608,-68.527,14.724,8.858,1.35,0.202,31.33670878,121.216763,8.88
,,7.58,343.8,40.997,14.228,1.123,-1.668,0.38,-1.074,-0.897,0.989,-0.991,18.133,3255.955,0,17.208,17.23,-2.924,16.241,12.272,0,5,3,0,122.447,117.101,121.222,119.067,87,3,64858.828,124.584,10,0.944,-0.341,1.601,-68.199,14.972,8.868,1.35,0.204,31.33671109,121.2167564,8.89
,,7.6,344.49,40.997,14.229,1.123,-1.668,0.383,-1.058,-0.887,-0.341,0.03,17.557,3248.352,0,17.193,17.217,-2.924,16.198,12.335,0,5,3,0,122.014,115.971,120.839,118.771,87,3,64871.621,124.344,10,0.957,-0.357,1.594,-67.871,15.219,8.878,1.35,0.206,31.33671346,121.2167498,8.9
,,7.62,345.18,40.997,14.231,1.124,-1.667,0.387,-1.037,-0.869,-1.379,0.812,16.887,3240.749,0,17.179,17.204,-2.924,16.154,12.399,0,5,3,0,121.581,114.841,120.457,118.475,87,3,64884.414,124.104,10,0.97,-0.374,1.587,-67.543,15.467,8.888,1.35,0.208,31.33671582,121.2167432,8.91
,,7.64,345.87,40.997,14.233,1.124,-1.667,0.396,-1.023,-0.855,-2.493,1.929,16.223,3232.282,0,17.162,17.188,-2.925,16.08,12.43,0,5,3,0,121.168,113.916,120.064,118.137,87,3,64895.289,123.849,10.03,0.984,-0.389,1.58,-67.217,15.729,8.898,1.35,0.21,31.33671822,121.2167367,8.92
,,7.66,346.55,40.996,14.234,1.122,-1.667,0.413,-1.025,-0.871,-3.033,2.662,16.104,3218.921,0,17.135,17.156,-2.925,15.833,12.278,0,5,3,0,120.873,114.156,119.616,117.561,87,3,64895.289,123.509,10.23,1.001,-0.402,1.566,-66.898,16.072,8.908,1.35,0.21,31.33672067,121.2167302,8.93
,,7.68,347.22,40.996,14.236,1.119,-1.668,0.433,-1.04,-0.902,-3.122,2.826,16.334,3205.56,0,17.108,17.125,-2.925,15.586,12.127,0,5,3,0,120.578,114.395,119.168,116.985,87,3,64895.289,123.169,10.43,1.019,-0.414,1.552,-66.58,16.416,8.917,1.35,0.21,31.33672313,121.2167238,8.94
,,7.7,347.9,40.996,14.238,1.117,-1.668,0.445,-1.06,-0.937,-2.741,2.281,16.881,3192.198,0,17.081,17.093,-2.925,15.339,11.975,0,5,3,0,120.283,114.635,118.72,116.409,87,3,64895.289,122.829,10.63,1.037,-0.426,1.538,-66.261,16.76,8.927,1.35,0.21,31.33672562,121.2167173,8.95
,,7.72,348.58,40.996,14.24,1.116,-1.667,0.445,-1.08,-0.972,-2.03,1.295,17.597,3178.837,0,17.054,17.061,-2.926,15.092,11.824,0,5,3,0,119.988,114.874,118.271,115.833,87,3,64895.289,122.489,10.83,1.055,-0.439,1.525,-65.943,17.104,8.937,1.35,0.21,31.3367282,121.2167109,8.96
,,7.74,349.26,40.996,14.241,1.115,-1.667,0.435,-1.098,-1.001,-1.088,0.164,18.267,3166.589,0,17.029,17.035,-2.926,14.867,11.686,0,5,3,0,119.7,115.045,117.859,115.319,87,3,64892.41,122.152,11,1.072,-0.45,1.511,-65.626,17.443,8.947,1.35,0.21,31.33673078,121.2167045,8.97
,,7.76,349.93,40.996,14.243,1.116,-1.668,0.418,-1.111,-1.019,-0.088,-0.9,18.699,3160.646,0,17.02,17.036,-2.926,14.766,11.627,0,5,3,0,119.452,114.829,117.648,115.157,87,3,64873.219,121.832,11,1.088,-0.452,1.496,-65.319,17.76,8.958,1.35,0.208,31.33673336,121.2166981,8.98
,,7.78,350.6,40.995,14.245,1.116,-1.668,0.395,-1.118,-1.025,0.709,-1.676,18.77,3154.703,0,17.011,17.037,-2.927,14.664,11.568,0,5,3,0,119.204,114.613,117.437,114.996,87,3,64854.027,121.512,11,1.103,-0.455,1.481,-65.012,18.076,8.969,1.35,0.206,31.33673595,121.216692,8.99
,,7.8,351.3,40.995,14.246,1.115,-1.668,0.371,-1.114,-1.018,1.16,-2.038,18.315,3148.463,0,17.002,17.039,-2.927,14.558,11.507,0,5,3,0,118.944,114.386,117.216,114.826,87,3,64833.875,121.176,11,1.119,-0.458,1.465,-64.689,18.408,8.981,1.35,0.204,31.33673867,121.2166856,9
,,7.82,351.97,40.995,14.248,1.114,-1.668,0.349,-1.098,-0.99,1.107,-2.004,17.255,3142.52,0,16.993,17.04,-2.928,14.456,11.448,0,5,3,0,118.696,114.17,117.005,114.665,87,3,64814.684,120.856,11,1.135,-0.461,1.45,-64.382,18.724,8.992,1.35,0.202,31.33674128,121.2166795,9.01
,,7.84,352.64,40.995,14.25,1.112,-1.668,0.34,-1.079,-0.96,0.415,-1.608,16.257,3135.732,0,16.985,17.04,-2.928,14.313,11.377,0,5,3,0,118.421,113.928,116.759,114.484,87,3,64796.773,120.536,11,1.149,-0.462,1.436,-64.076,19.016,9.003,1.35,0.2,31.33674401,121.2166734,9.03
,,7.86,353.3,40.995,14.252,1.109,-1.667,0.339,-1.063,-0.94,-0.609,-0.9,15.206,3125.568,0,16.978,17.032,-2.929,14.001,11.261,0,5,3,0,118.034,113.584,116.373,114.229,87,3,64783.98,120.216,11,1.156,-0.459,1.426,-63.776,19.208,9.017,1.35,0.2,31.33674673,121.2166673,9.04
,,7.88,353.96,40.994,14.253,1.107,-1.667,0.347,-1.05,-0.932,-1.626,-0.142,14.195,3115.404,0,16.971,17.023,-2.929,13.689,11.145,0,5,3,0,117.648,113.239,115.986,113.974,87,3,64771.188,119.896,11,1.164,-0.456,1.416,-63.476,19.401,9.031,1.35,0.2,31.33674946,121.2166612,9.05
,,7.9,354.62,40.994,14.255,1.107,-1.667,0.356,-1.039,-0.936,-2.367,0.38,13.334,3105.239,0,16.965,17.015,-2.93,13.377,11.029,0,5,3,0,117.262,112.895,115.6,113.719,87,3,64758.391,119.576,11,1.172,-0.453,1.405,-63.176,19.593,9.044,1.35,0.2,31.33675228,121.2166552,9.07
,,7.92,355.29,40.994,14.257,1.107,-1.667,0.359,-1.028,-0.948,-2.747,0.579,12.653,3095.074,0,16.958,17.007,-2.931,13.065,10.913,0,5,3,0,116.876,112.55,115.213,113.464,87,3,64745.598,119.256,11,1.179,-0.45,1.395,-62.876,19.786,9.058,1.35,0.2,31.33675511,121.2166493,9.08
,,7.94,355.94,40.994,14.258,1.107,-1.667,0.357,-1.015,-0.964,-2.747,0.411,12.11,3085.574,0,16.952,16.998,-2.931,12.761,10.769,0,5,3,0,116.505,112.289,114.849,113.224,87,3,64741.762,118.936,11,1.184,-0.447,1.387,-62.574,19.932,9.072,1.35,0.2,31.33675793,121.2166433,9.09
,,7.96,356.6,40.994,14.26,1.106,-1.667,0.349,-0.999,-0.971,-2.44,-0.167,11.648,3078.729,0,16.95,16.987,-2.932,12.492,10.516,0,5,3,0,116.197,112.361,114.576,113.039,87,3,64773.746,118.616,11,1.178,-0.444,1.39,-62.267,19.896,9.089,1.35,0.198,31.33676087,121.2166374,9.11
,,7.98,357.25,40.994,14.262,1.106,-1.668,0.336,-0.977,-0.971,-2.138,-0.908,11.149,3071.885,0,16.948,16.975,-2.932,12.223,10.263,0,5,3,0,115.889,112.433,114.303,112.855,87,3,64805.73,118.296,11,1.171,-0.441,1.392,-61.96,19.859,9.105,1.35,0.196,31.33676383,121.2166314,9.13
,,8,357.9,40.993,14.263,1.104,-1.668,0.319,-0.948,-0.975,-2.003,-1.524,10.348,3065.04,0,16.945,16.964,-2.932,11.953,10.01,0,5,3,0,115.58,112.505,114.03,112.67,87,3,64837.715,117.976,11,1.165,-0.438,1.394,-61.653,19.822,9.122,1.35,0.194,31.33676679,121.2166255,9.14
,,8.02,358.55,40.993,14.265,1.101,-1.667,0.298,-0.912,-0.974,-1.898,-2.034,8.834,3058.196,0,16.943,16.953,-2.933,11.684,9.757,0,5,3,0,115.272,112.577,113.757,112.486,87,3,64869.699,117.656,11,1.158,-0.435,1.396,-61.345,19.786,9.138,1.35,0.192,31.33676975,121.2166198,9.16
,,8.04,359.2,40.993,14.267,1.099,-1.667,0.283,-0.871,-0.96,-1.909,-2.181,7.362,3051.617,0,16.941,16.945,-2.933,11.468,9.57,0,5,3,0,114.948,112.606,113.472,112.314,87,3,64892.73,117.348,11,1.148,-0.433,1.4,-61.037,19.678,9.155,1.35,0.19,31.3367727,121.2166141,9.18
,,8.06,359.85,40.993,14.269,1.099,-1.667,0.271,-0.826,-0.938,-2.141,-1.929,5.631,3046.105,0,16.943,16.951,-2.933,11.468,9.649,0,5,3,0,114.563,112.461,113.136,112.194,87,3,64879.938,117.088,11,1.122,-0.433,1.411,-60.726,19.289,9.174,1.35,0.188,31.33677566,121.2166085,9.2
,,8.08,360.49,40.993,14.27,1.098,-1.667,0.265,-0.775,-0.918,-2.677,-1.225,3.775,3040.592,0,16.944,16.957,-2.933,11.468,9.727,0,5,3,0,114.177,112.316,112.8,112.074,87,3,64867.145,116.828,11,1.097,-0.433,1.421,-60.414,18.899,9.192,1.35,0.186,31.33677869,121.2166028,9.21
,,8.1,361.17,40.993,14.272,1.098,-1.667,0.269,-0.719,-0.908,-3.554,-0.256,1.91,3034.804,0,16.945,16.962,-2.932,11.468,9.81,0,5,3,0,113.772,112.164,112.448,111.948,87,3,64853.711,116.555,11,1.07,-0.434,1.432,-60.087,18.49,9.211,1.35,0.183,31.33678191,121.2165969,9.23
,,8.12,361.82,40.992,14.274,1.098,-1.668,0.28,-0.665,-0.915,-4.553,0.566,0.416,3029.292,0,16.947,16.968,-2.932,11.468,9.889,0,5,3,0,113.387,112.02,112.112,111.828,87,3,64840.914,116.295,11,1.045,-0.434,1.442,-59.775,18.101,9.229,1.35,0.181,31.33678499,121.2165913,9.25
,,8.14,362.46,40.992,14.275,1.097,-1.668,0.295,-0.616,-0.937,-5.503,1.069,-0.66,3023.379,0,16.94,16.962,-2.932,11.468,9.916,0,5,3,0,113.027,111.91,111.789,111.689,87,3,64834.52,116.015,11,1.015,-0.435,1.453,-59.46,17.617,9.247,1.35,0.18,31.33678808,121.2165857,9.27
,,8.16,363.1,40.992,14.277,1.096,-1.668,0.315,-0.573,-0.968,-6.21,1.163,-1.249,3016.268,0,16.909,16.923,-2.933,11.468,9.789,0,5,3,0,112.744,111.905,111.507,111.497,87,3,64847.313,115.675,11,0.97,-0.439,1.467,-59.135,16.852,9.266,1.35,0.18,31.33679121,121.2165802,9.29
,,8.18,363.73,40.992,14.279,1.094,-1.668,0.342,-0.535,-1.014,-6.512,0.851,-1.275,3009.157,0,16.877,16.884,-2.933,11.468,9.662,0,5,3,0,112.462,111.9,111.225,111.304,87,3,64860.105,115.335,11,0.925,-0.443,1.481,-58.809,16.086,9.285,1.35,0.18,31.33679433,121.2165747,9.31
,,8.2,364.37,40.992,14.281,1.093,-1.668,0.379,-0.503,-1.08,-6.163,0.239,-0.647,3002.046,0,16.846,16.845,-2.934,11.468,9.535,0,5,3,0,112.18,111.895,110.942,111.111,87,3,64872.898,114.995,11,0.881,-0.448,1.494,-58.484,15.321,9.303,1.35,0.18,31.33679748,121.2165692,9.33
,,8.22,365,40.992,14.282,1.092,-1.667,0.408,-0.48,-1.115,-5.008,-0.29,0.371,2994.935,0,16.815,16.805,-2.934,11.468,9.407,0,5,3,0,111.897,111.89,110.66,110.919,87,3,64885.695,114.655,11,0.836,-0.452,1.508,-58.158,14.555,9.322,1.35,0.18,31.33680068,121.2165636,9.35
,,8.24,365.63,40.991,14.283,1.091,-1.667,0.43,-0.467,-1.121,-3.399,-0.825,1.747,2988.403,0,16.758,16.743,-2.935,11.468,9.308,0,5,3,0,111.638,111.771,110.405,110.686,87,3,64888.891,114.315,11,0.792,-0.456,1.521,-57.831,13.799,9.341,1.35,0.18,31.33680388,121.2165581,9.36
,,8.26,366.26,40.989,14.283,1.091,-1.667,0.443,-0.466,-1.105,-1.855,-1.042,3.406,2983.608,0,16.621,16.613,-2.938,11.468,9.293,0,5,3,0,111.448,111.311,110.232,110.333,87,3,64863.305,113.975,11,0.751,-0.459,1.533,-57.496,13.07,9.358,1.35,0.182,31.33680706,121.2165526,9.38
,,8.28,366.89,40.988,14.282,1.091,-1.668,0.45,-0.477,-1.081,-0.592,-0.84,5.265,2978.812,0,16.485,16.482,-2.941,11.468,9.277,0,5,3,0,111.258,110.85,110.059,109.98,87,3,64837.715,113.635,11,0.709,-0.462,1.544,-57.161,12.341,9.376,1.35,0.184,31.33681022,121.2165473,9.4
,,8.3,367.51,40.986,14.281,1.091,-1.668,0.451,-0.503,-1.052,0.434,-0.503,7.245,2974.017,0,16.349,16.352,-2.944,11.468,9.261,0,5,3,0,111.068,110.39,109.887,109.627,87,3,64812.129,113.295,11,0.668,-0.465,1.556,-56.827,11.612,9.394,1.35,0.186,31.33681338,121.2165419,9.42
,,8.32,368.14,40.985,14.28,1.091,-1.667,0.444,-0.541,-1.024,1.243,-0.143,9.245,2969.222,0,16.213,16.221,-2.947,11.468,9.246,0,5,3,0,110.878,109.93,109.714,109.274,87,3,64786.539,112.955,11,0.626,-0.469,1.567,-56.492,10.884,9.412,1.35,0.189,31.33681655,121.2165366,9.44
,,8.34,368.76,40.983,14.279,1.09,-1.667,0.434,-0.583,-1.006,1.907,0.262,11.166,2963.54,0,16.08,16.095,-2.951,11.417,9.213,0,5,3,0,110.699,109.481,109.55,108.908,87,3,64772.145,112.62,11,0.591,-0.471,1.578,-56.158,10.256,9.43,1.35,0.19,31.33681976,121.2165312,9.45
,,8.36,369.38,40.981,14.278,1.089,-1.667,0.423,-0.63,-0.995,2.561,0.467,12.943,2955.199,0,15.958,15.982,-2.955,11.212,9.127,0,5,3,0,110.555,109.063,109.41,108.501,87,3,64791.336,112.3,11,0.572,-0.469,1.584,-55.826,9.93,9.447,1.35,0.19,31.33682297,121.2165258,9.47
,,8.38,370,40.98,14.277,1.088,-1.667,0.405,-0.688,-0.975,3.234,0.226,14.853,2946.859,0,15.835,15.869,-2.96,11.007,9.042,0,5,3,0,110.41,108.646,109.27,108.094,87,3,64810.527,111.98,11,0.554,-0.468,1.591,-55.493,9.605,9.463,1.35,0.19,31.33682617,121.2165205,9.49
,,8.4,370.65,40.978,14.276,1.087,-1.667,0.373,-0.756,-0.955,3.668,-0.285,17.17,2938.101,0,15.707,15.751,-2.965,10.791,8.952,0,5,3,0,110.258,108.208,109.124,107.666,87,3,64830.68,111.644,11,0.535,-0.467,1.599,-55.144,9.263,9.481,1.35,0.19,31.33682944,121.2165151,9.51
,,8.42,371.26,40.976,14.276,1.085,-1.667,0.362,-0.811,-0.969,3.601,-0.448,18.098,2929.76,0,15.585,15.638,-2.97,10.586,8.867,0,5,3,0,110.113,107.791,108.984,107.259,87,3,64849.871,111.324,11,0.516,-0.466,1.605,-54.812,8.938,9.498,1.35,0.19,31.33683255,121.21651,9.52
,,8.44,371.88,40.975,14.275,1.083,-1.667,0.352,-0.854,-0.983,3.664,-0.842,18.838,2922.164,0,15.497,15.549,-2.974,10.324,8.711,0,5,3,0,109.965,107.395,108.836,106.896,87,3,64867.145,110.992,11,0.51,-0.462,1.611,-54.481,8.846,9.515,1.35,0.192,31.33683566,121.2165049,9.54
,,8.46,372.48,40.973,14.274,1.081,-1.667,0.337,-0.893,-0.989,3.746,-1.401,19.386,2916.303,0,15.489,15.514,-2.978,9.93,8.39,0,5,3,0,109.807,107.05,108.668,106.633,87,3,64879.938,110.632,11,0.531,-0.451,1.615,-54.151,9.3,9.532,1.35,0.2,31.33683885,121.2164998,9.55
,,8.48,373.09,40.971,14.273,1.079,-1.668,0.318,-0.929,-0.993,3.628,-1.831,19.723,2910.442,0,15.481,15.479,-2.981,9.536,8.07,0,5,3,0,109.649,106.705,108.501,106.37,87,3,64892.73,110.272,11,0.552,-0.441,1.618,-53.82,9.753,9.549,1.35,0.208,31.33684203,121.2164946,9.57
,,8.5,373.7,40.97,14.272,1.079,-1.668,0.3,-0.963,-0.995,3.265,-2.095,19.829,2904.581,0,15.474,15.444,-2.985,9.142,7.749,0,5,3,0,109.491,106.36,108.333,106.108,87,3,64905.523,109.912,11,0.573,-0.431,1.622,-53.49,10.207,9.566,1.35,0.216,31.33684521,121.2164895,9.59
